Customer_ID,Age,Tenure_Months,Monthly_Charges,Total_Charges,Support_Calls,Payment_Delays,Num_Products,Contract_Length,Has_Internet,Has_Streaming,Gender,Churn,Cancellation_Date
CUST_0622,66,13,147.47,1857.49,1,0,2,Monthly,Yes,No,Female,0,
CUST_0623,30,46,107.02,4517.04,4,1,4,Monthly,No,No,Female,0,
CUST_0624,40,27,41.23,1108.6,2,0,1,Two-Year,Yes,Yes,Male,0,
CUST_0625,42,17,110.86,1970.83,5,1,4,Two-Year,Yes,Yes,Male,0,
CUST_0626,52,60,36.63,2227.21,0,1,4,Yearly,Yes,No,Male,0,
CUST_0627,58,64,28.67,1723.48,2,1,4,Monthly,Yes,Yes,Female,0,
CUST_0628,47,35,127.87,4614.02,3,2,2,Monthly,No,Yes,Male,0,
CUST_0629,34,70,51.22,3717.96,2,4,3,Two-Year,No,No,Female,0,
CUST_0630,66,30,72.38,,3,2,3,Monthly,Yes,Yes,Female,0,
CUST_0631,37,71,146.68,9678.61,2,2,1,Monthly,Yes,No,Male,0,
CUST_0632,65,63,67.11,4390.57,3,1,4,Monthly,Yes,Yes,Female,0,
CUST_0633,42,28,62.06,1880.67,1,1,2,Two-Year,Yes,No,Female,0,
CUST_0634,39,60,139.78,8389.42,2,0,4,Monthly,Yes,No,Male,0,
CUST_0635,30,37,38.84,1397.36,2,2,4,Yearly,,No,Female,1,1797465600000000000
CUST_0636,36,22,119.95,2465.13,2,1,2,Yearly,Yes,Yes,Female,0,
CUST_0637,66,68,148.51,10839.49,6,1,3,Monthly,Yes,Yes,Male,0,
CUST_0638,53,20,137.66,2694.97,2,5,4,Monthly,Yes,Yes,Male,1,1796688000000000000
CUST_0639,29,68,106.46,7854.45,1,0,4,Two-Year,Yes,Yes,Female,0,
CUST_0640,58,64,64.26,4398.68,2,2,3,Two-Year,Yes,No,Female,0,
CUST_0641,36,17,56.79,941.61,2,1,2,Yearly,Yes,Yes,Female,0,
CUST_0642,29,12,127.41,1551.52,4,1,1,Yearly,Yes,Yes,Female,0,
CUST_0643,26,22,134.98,2688.74,2,2,3,Monthly,Yes,Yes,Male,0,
CUST_0644,24,17,90.68,1468.56,2,5,1,Two-Year,Yes,No,Female,1,1790208000000000000
CUST_0645,45,10,55.54,578.76,3,1,1,Monthly,Yes,Yes,Female,0,
CUST_0646,31,65,39.12,2633.28,4,1,3,Yearly,Yes,No,Female,0,
CUST_0647,48,22,,766.64,3,0,4,Two-Year,No,No,Female,0,
CUST_0648,69,50,114.88,6098.53,4,2,1,Yearly,Yes,No,Male,0,
CUST_0649,36,14,77.51,1027.81,3,2,1,Yearly,Yes,No,Female,0,
CUST_0650,64,64,138.17,8774.38,0,1,2,Yearly,Yes,Yes,Male,0,
CUST_0651,33,47,117.46,5490.29,3,3,4,Monthly,Yes,No,Male,0,
CUST_0652,22,29,48.91,1373.23,0,1,1,Yearly,Yes,Yes,Male,0,
CUST_0653,52,36,101.72,3994.91,3,2,2,Monthly,Yes,No,Male,0,
CUST_0654,29,52,79.44,4293.38,3,2,4,Monthly,Yes,No,Male,0,
CUST_0655,42,7,97.16,685.45,3,1,3,Monthly,Yes,Yes,Female,0,
CUST_0656,69,29,117.26,3407.69,0,0,3,Monthly,Yes,Yes,Male,0,
CUST_0657,38,11,125.77,1289.2,0,1,2,Yearly,Yes,Yes,Male,0,
CUST_0658,53,33,130.47,4195.45,2,3,3,Two-Year,Yes,No,Male,1,1789862400000000000
CUST_0659,40,6,56.75,352.27,2,2,1,Monthly,No,Yes,Female,0,
CUST_0660,33,32,28.89,1002.98,2,3,4,Monthly,Yes,Yes,Male,0,
CUST_0661,56,51,117.41,6366.9,2,0,1,Monthly,Yes,Yes,Female,0,
CUST_0662,62,58,38.29,2132.16,3,1,1,Two-Year,Yes,Yes,Male,0,
CUST_0663,59,26,64.36,1651.26,0,3,3,Monthly,No,No,Male,0,
CUST_0664,56,46,25.48,1074.31,0,1,1,Yearly,Yes,No,Female,0,
CUST_0665,31,29,110.21,2941.79,1,2,3,Two-Year,Yes,Yes,Female,0,
CUST_0666,48,4,45.89,182.47,3,0,4,Monthly,Yes,Yes,Female,0,
CUST_0667,22,13,106.91,1398.23,1,0,4,Two-Year,Yes,Yes,Male,0,
CUST_0668,52,39,148.97,5535.64,4,2,1,Two-Year,Yes,Yes,Female,0,
CUST_0669,40,15,34.08,525.8,4,1,2,Two-Year,Yes,No,Female,0,
CUST_0670,46,29,34.63,1045.12,1,2,3,Monthly,Yes,Yes,Female,0,
CUST_0671,60,29,67.55,1880.25,3,1,3,Monthly,Yes,Yes,Female,0,
CUST_0672,28,32,133.3,4486.07,6,0,1,Two-Year,Yes,No,Female,0,
CUST_0673,35,2,51.94,97.76,3,0,3,Monthly,Yes,No,Male,0,
CUST_0674,64,47,70.05,3321.49,0,1,3,Yearly,Yes,Yes,Female,0,
CUST_0675,29,22,33.56,783.25,2,1,2,,Yes,Yes,Male,0,
CUST_0676,26,27,120.39,3274.59,2,3,2,Monthly,Yes,Yes,Female,1,1781568000000000000
CUST_0677,27,67,76.04,5510.37,5,1,1,Monthly,Yes,No,Female,0,
CUST_0678,61,56,119.91,6122.03,3,1,2,Yearly,Yes,No,Male,0,
CUST_0679,34,21,137.95,2948.12,3,2,1,Monthly,Yes,Yes,Male,1,1780790400000000000
CUST_0680,55,47,54.1,2574.11,4,7,4,Yearly,,Yes,Male,0,
CUST_0681,24,59,125.92,7667.54,0,1,1,Monthly,Yes,No,Male,0,
CUST_0682,63,6,32.39,207.3,1,5,4,Yearly,Yes,No,Female,1,1781654400000000000
CUST_0683,30,19,137.36,2727.73,1,1,1,Yearly,Yes,No,Male,1,1777161600000000000
CUST_0684,57,57,106.35,6413.89,1,0,3,Monthly,Yes,Yes,Female,1,1781222400000000000
CUST_0685,59,69,134.28,8873.98,1,3,2,Monthly,Yes,Yes,Female,0,
CUST_0686,26,3,25.02,73.37,2,0,4,Monthly,Yes,Yes,Female,0,
CUST_0687,67,1,46.14,47.31,1,1,1,Monthly,Yes,Yes,Male,0,
CUST_0688,44,58,73.72,4321.48,1,1,2,Yearly,Yes,No,Male,0,
CUST_0689,19,38,72.44,3006.58,1,1,1,Monthly,No,Yes,Male,0,
CUST_0690,22,15,53.34,749.99,3,1,2,Monthly,Yes,Yes,Female,1,1791849600000000000
CUST_0691,46,34,72.7,2398.28,3,0,2,Yearly,Yes,No,Male,0,
CUST_0692,54,61,41.11,2544.2,1,0,1,Monthly,Yes,Yes,Male,1,1770768000000000000
CUST_0693,55,35,,2878.3,2,1,4,Two-Year,Yes,No,Female,0,
CUST_0694,36,64,125.29,8707.11,0,3,4,Monthly,No,Yes,Male,0,
CUST_0695,25,25,84.88,2052.41,4,1,3,Two-Year,Yes,No,Female,0,
CUST_0696,65,24,27.25,597.38,3,3,2,Monthly,Yes,Yes,Male,0,
CUST_0697,62,12,77.68,917.55,3,0,3,Monthly,Yes,No,Male,0,
CUST_0698,18,18,28.4,500.4,5,2,3,Monthly,Yes,Yes,Male,1,1776211200000000000
CUST_0699,39,15,145.78,2399.46,2,0,1,Monthly,Yes,Yes,Male,1,1791763200000000000
CUST_0700,69,27,40.93,,1,0,1,Monthly,No,No,Male,0,
CUST_0701,34,72,113.46,7851.71,1,1,1,Monthly,Yes,Yes,Female,0,
CUST_0702,24,60,146.6,8559.17,3,2,2,Yearly,Yes,Yes,Male,0,
CUST_0703,42,46,128.25,5777.88,2,0,1,Monthly,Yes,No,Male,0,
CUST_0704,62,17,112.41,2033.86,5,1,1,Yearly,Yes,No,Male,1,1798675200000000000
CUST_0705,21,53,129.93,6309.24,1,3,2,Monthly,No,Yes,Male,0,
CUST_0706,53,8,147.72,1138.39,3,2,2,Two-Year,Yes,Yes,Male,1,1788220800000000000
CUST_0707,23,27,102.67,3030.63,3,2,4,Monthly,Yes,Yes,Male,0,
CUST_0708,48,46,94.9,4062.53,3,0,1,Monthly,Yes,Yes,Male,0,
CUST_0709,36,50,103.53,5427.67,2,0,1,Monthly,Yes,No,Female,0,
CUST_0710,61,71,91.58,6315.43,0,1,1,Monthly,Yes,No,Female,0,
CUST_0711,56,3,104.39,318.29,2,1,4,Monthly,Yes,Yes,Male,0,
CUST_0712,44,64,81.23,4782.35,1,3,1,Monthly,Yes,No,Female,0,
CUST_0713,27,44,52.31,2212.53,4,4,4,Yearly,Yes,No,Male,1,1794441600000000000
CUST_0714,43,53,40.03,2121.96,1,1,3,Two-Year,Yes,No,Female,0,
CUST_0715,36,24,33.54,761.77,4,5,4,Monthly,Yes,Yes,Male,0,
CUST_0716,56,60,57.91,3503.7,2,0,3,Two-Year,Yes,Yes,Male,0,
CUST_0717,20,3,30.77,87.14,1,2,1,Two-Year,Yes,No,Female,0,
CUST_0718,62,20,,1975.58,1,0,3,Two-Year,Yes,Yes,Male,0,
CUST_0719,30,46,60.48,3007.07,2,5,4,Monthly,Yes,Yes,Female,0,
CUST_0720,67,15,128.07,1761.79,4,5,2,Monthly,Yes,Yes,Male,1,1791676800000000000
CUST_0721,45,25,34.28,808.43,2,0,3,Monthly,Yes,Yes,Male,1,1792713600000000000
CUST_0722,37,71,53.29,4044.22,5,0,3,Yearly,Yes,Yes,Male,0,
CUST_0723,45,17,116.28,2028.77,1,0,1,Monthly,Yes,No,Male,1,1767744000000000000
CUST_0724,25,9,99.85,822.93,3,0,4,Monthly,No,Yes,Female,1,1795910400000000000
CUST_0725,58,38,33.06,1252.85,1,0,3,Monthly,Yes,Yes,Male,0,
CUST_0726,56,48,134.65,6088.02,3,1,3,Monthly,Yes,No,Female,0,
CUST_0727,18,60,134.66,7593.36,3,1,3,Yearly,No,Yes,Female,0,
CUST_0728,20,63,66.3,4545.01,3,4,3,Monthly,Yes,Yes,Male,0,
CUST_0729,30,2,67.55,142.17,1,0,2,Yearly,Yes,No,Male,0,
CUST_0730,45,72,148.63,11121.35,2,1,4,Yearly,No,Yes,Female,0,
CUST_0731,66,11,103.27,1076.66,1,2,1,Monthly,Yes,No,Female,0,
CUST_0732,42,64,91.41,5403.95,2,0,1,Monthly,Yes,No,Male,0,
CUST_0733,50,72,129.77,10036.41,3,1,2,,No,Yes,Female,1,1793059200000000000
CUST_0734,55,21,60.66,1147.97,3,1,4,Monthly,Yes,Yes,Female,0,
CUST_0735,23,18,,1384.02,2,0,3,Monthly,No,No,Female,0,
CUST_0736,61,64,58.47,3575.64,3,0,2,Monthly,Yes,Yes,Male,0,
CUST_0737,62,38,123.65,4764.84,3,0,4,,Yes,No,Female,0,
CUST_0738,49,32,96.67,2939.08,4,1,3,Yearly,Yes,No,Female,0,
CUST_0739,62,11,107.35,1136.26,2,2,2,Monthly,No,Yes,Female,0,
CUST_0740,64,45,56.54,2722.42,4,3,4,Monthly,Yes,Yes,Female,0,
CUST_0741,38,33,52.53,1769.27,2,2,1,Monthly,Yes,Yes,Male,0,
CUST_0742,33,41,86.05,3278.04,4,2,1,Yearly,Yes,Yes,Male,0,
CUST_0743,38,8,117.2,980.07,3,3,4,Monthly,Yes,No,Female,0,
CUST_0744,28,11,90.65,938.81,4,5,1,Yearly,Yes,No,Female,0,
CUST_0745,54,51,29.08,1463.21,1,0,4,Monthly,No,No,Female,0,
CUST_0746,53,41,133.57,5636.95,2,2,3,Yearly,Yes,Yes,Male,0,
CUST_0747,52,17,33.09,536.87,0,2,4,Monthly,Yes,No,Male,0,
CUST_0748,36,46,144.48,6492.03,1,1,3,Yearly,Yes,No,Female,0,
CUST_0749,37,32,28.14,942.65,3,0,2,Monthly,Yes,No,Female,0,
CUST_0750,35,54,111.81,6566.54,3,1,4,Yearly,Yes,Yes,Male,0,
CUST_0751,64,20,35.28,709.73,1,1,2,Monthly,Yes,No,Female,0,
CUST_0752,58,33,138.83,4132.39,6,3,1,Monthly,Yes,No,Female,0,
CUST_0753,66,40,83.05,3214.68,5,1,3,Monthly,Yes,Yes,Male,1,1781308800000000000
CUST_0754,31,32,42.19,1322.71,4,4,4,Yearly,Yes,No,Male,0,
CUST_0755,32,2,67.6,130.85,2,0,2,Yearly,Yes,Yes,Male,0,
CUST_0756,48,33,45.6,1485.62,0,1,3,Monthly,Yes,Yes,Male,0,
CUST_0757,18,30,46.32,,4,1,3,Yearly,Yes,No,Male,0,
CUST_0758,20,33,143.51,4376.98,4,1,1,Yearly,,Yes,Female,0,
CUST_0759,33,26,80.66,2001.79,4,3,1,Two-Year,Yes,No,Male,0,
CUST_0760,40,22,123.6,2723.36,2,2,3,Yearly,Yes,No,Male,0,
CUST_0761,28,66,,6671.21,4,0,3,Yearly,Yes,Yes,Male,0,
CUST_0762,29,38,109.55,4571.77,5,1,4,Monthly,Yes,Yes,Male,0,
CUST_0763,27,46,41.46,1881.01,3,5,3,Yearly,Yes,No,Male,0,
CUST_0764,49,15,,874.26,1,0,4,Yearly,Yes,No,Male,0,
CUST_0765,33,44,123.34,5857.33,3,2,3,Two-Year,Yes,No,Female,0,
CUST_0766,25,49,146.35,7653.06,5,3,1,Monthly,Yes,No,Male,1,1794009600000000000
CUST_0767,55,61,57.83,3207.95,5,1,4,Monthly,Yes,Yes,Female,0,
CUST_0768,29,67,58.95,4303.34,2,0,2,Monthly,Yes,Yes,Female,0,
CUST_0769,41,6,84.11,467.19,2,1,1,Yearly,Yes,No,Male,1,1792886400000000000
CUST_0770,45,9,147.98,1207.8,3,1,4,Two-Year,Yes,Yes,Male,0,
CUST_0771,25,6,58.62,345.7,5,1,4,Monthly,No,Yes,Female,0,
CUST_0772,45,32,75.87,2279.56,0,1,2,Yearly,No,No,Female,0,
CUST_0773,53,41,136.44,5240.72,1,2,4,Yearly,Yes,No,Female,0,
CUST_0774,43,8,25.37,194.35,4,0,3,Yearly,Yes,No,Male,0,
CUST_0775,25,72,29.97,2049.26,1,1,2,Monthly,Yes,Yes,Female,0,
CUST_0776,67,50,100.51,5211.24,1,1,1,Yearly,Yes,No,Male,0,
CUST_0777,45,62,138.42,8044.42,3,1,1,Monthly,Yes,No,Male,1,1783728000000000000
CUST_0778,45,62,54.86,3430.65,4,2,3,Yearly,No,No,Female,0,
CUST_0779,54,7,83.71,642.98,4,2,1,Monthly,Yes,No,Male,0,
CUST_0780,58,4,81.31,320.84,0,4,4,Monthly,No,Yes,Male,0,
CUST_0781,53,6,84.12,519.04,2,1,4,Yearly,Yes,No,Female,0,
CUST_0782,44,58,102.81,6522.75,4,3,3,Monthly,Yes,No,Female,0,
CUST_0783,34,22,83.72,1708.36,3,2,1,Monthly,Yes,Yes,Male,1,1769472000000000000
CUST_0784,26,26,80.93,2069.93,2,1,1,Yearly,No,Yes,Female,0,
CUST_0785,50,3,84.29,270.58,2,1,3,Monthly,Yes,No,Male,0,
CUST_0786,37,41,98.86,4403.71,3,0,2,Monthly,Yes,Yes,Female,0,
CUST_0787,30,60,92.13,5639.72,1,0,1,Monthly,Yes,Yes,Female,0,
CUST_0788,45,14,131.77,1713.22,4,0,2,Monthly,Yes,Yes,Female,1,1795046400000000000
CUST_0789,65,12,31.19,404.33,1,4,1,Monthly,Yes,Yes,Female,0,
CUST_0790,46,12,129.16,1449.0,1,0,1,Monthly,Yes,Yes,Male,0,
CUST_0791,30,13,130.49,1646.46,2,1,1,Two-Year,Yes,Yes,Female,1,1780185600000000000
CUST_0792,63,25,60.61,1477.52,0,0,1,Monthly,Yes,No,Male,0,
CUST_0793,52,45,82.86,3689.39,0,1,4,Monthly,Yes,No,Male,0,
CUST_0794,23,19,79.82,1604.59,1,0,2,Monthly,Yes,No,Female,0,
CUST_0795,35,55,52.31,3050.91,2,0,2,,Yes,Yes,Female,0,
CUST_0796,68,45,74.6,3504.48,2,1,1,Yearly,Yes,No,Female,0,
CUST_0797,22,8,30.55,221.04,0,1,1,Yearly,,No,Female,0,
CUST_0798,64,53,59.73,3206.75,2,4,2,Monthly,No,No,Female,1,1798070400000000000
CUST_0799,42,55,127.09,7335.94,2,1,4,Monthly,No,Yes,Male,0,
CUST_0800,19,32,60.57,1916.77,3,0,3,Monthly,Yes,Yes,Female,0,
CUST_0801,27,51,127.28,7068.92,2,0,3,Yearly,Yes,No,Male,0,
CUST_0802,47,44,91.45,4284.39,1,4,2,Yearly,Yes,No,Male,0,
CUST_0803,67,70,134.98,9709.67,4,2,1,Monthly,Yes,No,Male,0,
CUST_0804,62,18,96.85,1590.74,3,4,1,Monthly,Yes,No,Male,0,
CUST_0805,22,22,28.71,650.86,1,1,4,Yearly,Yes,Yes,Female,0,
CUST_0806,50,37,109.43,4382.2,3,0,3,Two-Year,Yes,No,Female,0,
CUST_0807,18,56,30.61,1672.83,1,1,4,Two-Year,Yes,Yes,Male,0,
CUST_0808,35,59,81.32,5122.34,5,1,3,Monthly,Yes,No,Male,0,
CUST_0809,49,3,141.18,407.71,3,0,2,Monthly,Yes,No,Female,1,1775088000000000000
CUST_0810,64,28,45.65,1296.12,1,3,3,Monthly,Yes,No,Male,0,
CUST_0811,66,35,73.73,2657.15,2,2,4,Yearly,Yes,Yes,Female,0,
CUST_0812,28,61,116.23,7342.43,1,3,4,Two-Year,Yes,Yes,Male,0,
CUST_0813,38,54,135.28,7864.03,3,1,4,Monthly,No,No,Female,0,
CUST_0814,43,63,108.87,6494.77,2,1,2,Monthly,Yes,No,Male,0,
CUST_0815,42,7,57.27,381.84,2,0,3,Monthly,Yes,No,Male,0,
CUST_0816,39,49,109.33,5575.79,1,2,3,Monthly,Yes,Yes,Male,1,1789257600000000000
CUST_0817,44,31,62.09,1800.52,4,2,4,Monthly,Yes,Yes,Female,0,
CUST_0818,66,58,114.8,6610.82,0,2,3,Yearly,Yes,No,Female,0,
CUST_0819,30,61,144.25,7954.58,0,3,1,Monthly,Yes,No,Female,1,1781222400000000000
CUST_0820,50,24,115.17,2565.61,2,3,1,Monthly,Yes,No,Male,1,1796860800000000000
CUST_0821,51,20,132.86,2752.25,2,0,1,Yearly,Yes,Yes,Male,1,1772236800000000000
CUST_0822,58,37,25.26,980.88,1,2,3,Monthly,Yes,No,Male,0,
CUST_0823,52,4,114.7,,4,1,2,Monthly,,Yes,Male,0,
CUST_0824,18,20,128.7,2433.82,1,3,2,Monthly,Yes,No,Male,1,1783296000000000000
CUST_0825,38,60,30.07,1659.47,1,2,2,Two-Year,No,No,Male,0,
CUST_0826,65,24,133.95,3171.99,3,1,2,Yearly,Yes,Yes,Female,0,
CUST_0827,23,50,57.09,2641.05,5,0,1,Monthly,Yes,Yes,Female,1,1795996800000000000
CUST_0828,45,49,108.16,5233.38,1,2,1,Monthly,Yes,No,Female,0,
CUST_0829,34,51,125.04,6673.06,2,0,4,Monthly,Yes,No,Male,0,
CUST_0830,22,36,107.83,4024.26,1,2,3,Yearly,Yes,Yes,Female,0,
CUST_0831,48,66,36.54,2305.75,4,1,3,Yearly,Yes,Yes,Male,0,
CUST_0832,22,34,99.54,3501.98,2,1,2,Two-Year,,No,Male,1,1771459200000000000
CUST_0833,55,36,93.7,3661.75,5,0,1,Monthly,Yes,No,Female,0,
CUST_0834,20,6,137.54,800.07,2,1,2,Two-Year,Yes,Yes,Male,1,1776038400000000000
CUST_0835,40,39,75.53,2845.0,4,0,4,Two-Year,,No,Male,0,
CUST_0836,54,42,65.14,2774.97,2,1,3,Two-Year,Yes,Yes,Male,0,
CUST_0837,54,58,118.73,6535.83,3,3,3,Yearly,Yes,Yes,Male,0,
CUST_0838,27,12,76.58,946.82,1,0,2,Monthly,Yes,Yes,Male,0,
CUST_0839,27,3,105.76,338.36,1,3,4,Monthly,Yes,No,Female,0,
CUST_0840,36,18,105.81,1889.08,4,1,3,Monthly,No,Yes,Female,0,
CUST_0841,34,40,136.0,5635.3,3,1,4,Monthly,Yes,No,Male,0,
CUST_0842,38,21,99.84,2160.33,3,0,4,Yearly,Yes,Yes,Male,0,
CUST_0843,31,15,87.77,1195.08,1,4,2,Yearly,No,No,Female,0,
CUST_0844,26,26,42.36,1031.63,6,1,1,Two-Year,Yes,No,Female,0,
CUST_0845,63,8,39.47,340.61,2,1,2,Monthly,Yes,No,Female,0,
CUST_0846,18,42,44.29,2023.46,1,1,1,Monthly,Yes,No,Male,0,
CUST_0847,68,44,46.48,2159.83,0,2,4,Yearly,Yes,No,Female,0,
CUST_0848,62,14,104.73,1589.75,4,3,1,Monthly,Yes,No,Female,0,
CUST_0849,30,2,117.62,226.12,1,1,4,Monthly,Yes,Yes,Male,0,
CUST_0850,21,37,91.25,3205.89,4,5,3,Two-Year,Yes,Yes,Male,1,1785801600000000000
CUST_0851,18,69,,8670.09,4,1,3,Yearly,Yes,No,Female,0,
CUST_0852,66,38,148.91,5155.35,1,1,3,Monthly,Yes,Yes,Male,1,1777248000000000000
CUST_0853,57,41,127.5,,1,1,2,Yearly,Yes,Yes,Female,0,
CUST_0854,49,62,111.86,7606.9,1,5,2,Yearly,Yes,Yes,Female,0,
CUST_0855,51,60,91.56,5849.62,2,2,4,Yearly,Yes,Yes,Male,0,
CUST_0856,45,14,81.11,1148.03,4,2,3,Yearly,Yes,No,Male,0,
CUST_0857,48,2,35.55,68.19,2,1,2,Monthly,Yes,Yes,Female,0,
CUST_0858,25,70,74.92,4927.32,1,2,3,Yearly,Yes,No,Male,0,
CUST_0859,56,17,138.77,2294.95,1,4,2,Monthly,No,No,Male,1,1771891200000000000
CUST_0860,43,28,126.0,3645.81,6,1,1,Monthly,Yes,No,Male,1,1774396800000000000
CUST_0861,51,66,52.01,3396.32,1,3,1,Two-Year,Yes,Yes,Male,0,
CUST_0862,20,35,83.33,3169.74,2,1,3,Monthly,No,Yes,Male,0,
CUST_0863,67,5,127.09,680.47,2,3,4,Yearly,Yes,No,Male,0,
CUST_0864,29,65,33.42,1999.56,1,0,2,Yearly,Yes,No,Male,0,
CUST_0865,18,40,73.42,2720.37,0,1,2,Two-Year,Yes,No,Female,0,
CUST_0866,61,56,131.48,7622.41,3,0,1,Two-Year,Yes,Yes,Male,0,
CUST_0867,22,36,75.49,2571.31,4,0,1,Monthly,Yes,No,Female,0,
CUST_0868,47,45,34.7,1652.39,3,2,4,Monthly,Yes,No,Male,0,
CUST_0869,47,23,92.82,2173.87,4,0,4,Monthly,Yes,Yes,Female,0,
CUST_0870,34,47,132.72,5900.79,3,2,4,Monthly,Yes,No,Male,0,
CUST_0871,65,31,98.79,3049.44,0,5,3,Monthly,Yes,No,Female,1,1786665600000000000
CUST_0872,64,11,53.28,575.07,6,2,1,Yearly,Yes,No,Male,0,
CUST_0873,40,10,73.03,784.8,2,1,3,Yearly,Yes,Yes,Female,0,
CUST_0874,32,67,81.27,4935.61,4,1,1,Two-Year,Yes,No,Male,0,
CUST_0875,54,14,97.41,1471.71,1,1,1,Yearly,Yes,No,Male,0,
CUST_0876,38,10,119.92,1235.68,3,1,2,Yearly,Yes,No,Female,0,
CUST_0877,31,1,37.36,39.13,0,1,1,Monthly,Yes,No,Female,0,
CUST_0878,19,5,136.21,613.3,1,2,1,Monthly,Yes,No,Male,1,1780876800000000000
CUST_0879,28,20,26.54,544.41,4,1,3,Monthly,Yes,No,Female,0,
CUST_0880,68,8,71.26,,3,5,1,Yearly,Yes,No,Female,1,1786924800000000000
CUST_0881,56,43,28.43,1231.59,0,0,3,Monthly,Yes,Yes,Male,0,
CUST_0882,55,1,74.12,78.36,3,3,4,Yearly,No,Yes,Female,0,
CUST_0883,51,57,90.73,5229.4,1,2,1,Yearly,No,Yes,Male,0,
CUST_0884,55,64,88.96,6100.06,0,0,1,Monthly,Yes,Yes,Female,0,
CUST_0885,67,28,45.7,1211.18,4,2,3,Monthly,Yes,Yes,Male,0,
CUST_0886,51,37,105.72,4151.02,2,5,4,Monthly,Yes,Yes,Female,0,
CUST_0887,35,47,30.6,1345.96,3,1,2,Monthly,Yes,No,Male,0,
CUST_0888,47,37,120.24,4727.48,2,2,4,Yearly,Yes,Yes,Male,0,
CUST_0889,32,49,143.33,7641.86,3,3,3,Yearly,No,Yes,Female,0,
CUST_0890,44,44,67.47,2871.13,2,1,4,Yearly,Yes,Yes,Female,0,
CUST_0891,68,56,89.65,5050.41,4,0,3,Yearly,Yes,No,Male,0,
CUST_0892,51,28,72.36,2090.24,2,1,3,Yearly,,Yes,Male,0,
CUST_0893,69,6,25.84,142.0,7,0,2,Two-Year,Yes,Yes,Female,0,
CUST_0894,55,61,73.23,4461.74,3,1,1,Monthly,Yes,Yes,Female,0,
CUST_0895,50,20,123.97,2410.27,2,1,3,Yearly,Yes,No,Female,0,
CUST_0896,41,2,99.5,213.82,3,3,3,Monthly,Yes,No,Female,1,1792454400000000000
CUST_0897,32,37,37.66,1498.39,0,2,2,Monthly,Yes,No,Female,0,
CUST_0898,47,20,130.89,2722.92,2,3,3,Monthly,Yes,Yes,Female,0,
CUST_0899,59,26,91.39,2450.14,1,2,1,Yearly,Yes,No,Male,0,
CUST_0900,68,29,130.22,3952.88,3,1,2,Monthly,Yes,No,Female,1,1793577600000000000
CUST_0901,34,1,97.53,94.92,2,1,1,,Yes,Yes,Female,1,1779321600000000000
CUST_0902,22,35,94.96,3260.13,5,1,1,Two-Year,Yes,Yes,Female,0,
CUST_0903,46,70,38.16,2699.89,4,0,2,Yearly,Yes,Yes,Female,0,
CUST_0904,21,59,45.92,2946.63,1,0,3,Yearly,Yes,No,Male,0,
CUST_0905,27,69,146.5,10561.36,2,1,1,Yearly,Yes,Yes,Male,0,
CUST_0906,34,33,53.56,1785.5,1,3,1,Two-Year,Yes,Yes,Male,0,
CUST_0907,27,51,147.18,7912.13,3,2,1,Yearly,Yes,Yes,Male,0,
CUST_0908,34,12,91.49,1069.53,2,0,1,Monthly,Yes,No,Female,1,1793750400000000000
CUST_0909,37,20,41.97,878.09,1,1,2,Two-Year,No,No,Male,0,
CUST_0910,41,53,37.41,1947.31,2,2,2,Yearly,Yes,No,Female,0,
CUST_0911,22,43,51.11,2100.88,1,0,4,Monthly,Yes,No,Female,0,
CUST_0912,51,50,140.7,7189.38,4,1,4,,Yes,Yes,Male,1,1776124800000000000
CUST_0913,23,29,76.77,2309.54,2,0,1,Monthly,Yes,Yes,Male,0,
CUST_0914,19,57,74.43,4207.97,2,0,3,Two-Year,Yes,Yes,Female,0,
CUST_0915,30,39,64.15,2534.62,3,0,1,Monthly,Yes,No,Male,0,
CUST_0916,60,56,43.38,2523.57,5,0,3,Two-Year,Yes,No,Male,0,
CUST_0917,60,43,85.98,3895.09,1,2,1,Two-Year,Yes,No,Female,0,
CUST_0918,65,50,41.26,2226.21,0,2,4,Yearly,No,Yes,Female,0,
CUST_0919,28,23,129.44,2890.51,2,0,4,Yearly,Yes,Yes,Female,0,
CUST_0920,68,44,71.3,3420.47,3,2,3,Monthly,Yes,Yes,Female,0,
CUST_0921,64,38,71.85,2805.26,4,2,1,Monthly,Yes,No,Female,0,
CUST_0922,40,23,84.25,2049.25,2,0,3,Monthly,Yes,No,Male,0,
CUST_0923,33,45,80.52,3768.17,2,2,4,Yearly,Yes,No,Female,0,
CUST_0924,48,52,149.36,7309.37,2,0,1,Monthly,Yes,No,Female,0,
CUST_0925,28,50,93.17,4259.21,3,1,1,Monthly,Yes,Yes,Female,0,
CUST_0926,33,8,36.03,301.28,1,2,3,Monthly,Yes,Yes,Male,0,
CUST_0927,25,1,100.86,101.08,1,0,2,Two-Year,Yes,Yes,Female,0,
CUST_0928,21,8,43.95,365.82,4,1,3,Monthly,Yes,No,Female,0,
CUST_0929,57,29,28.87,833.35,1,0,4,Two-Year,Yes,Yes,Male,0,
CUST_0930,21,5,146.34,704.22,2,2,4,Monthly,Yes,No,Female,0,
CUST_0931,42,47,121.69,5473.51,1,1,4,Monthly,No,No,Female,0,
CUST_0932,20,34,147.51,5246.58,1,2,4,Monthly,Yes,Yes,Female,0,
CUST_0933,49,65,84.73,5261.58,1,0,4,Monthly,Yes,Yes,Male,0,
